pointillé,,,,n.m.,Suite de points disposés suivant une ligne,,,,,,,,,,,,,,,,,,,,,,,
pôle (d'une projection),,,,n.m.,"Point isolé, en général unique, où la variation d'échelle locale est nulle dans toutes les directions.",,,,,,,,,,,,,,,,,,,,,,,
pôle conventionnel international,,,,n.m.,Pôle conventionnel défini par un accord international.,,,,,,,,,,,,,,,,,,,,,,,
pôle magnétique Nord,,,,n.m.,"Point de la surface terrestre où le champ magnétique est vertical, dans l'hémisphère boréal.",,,,,,,,,,,,,,,,,,,,,,,
pôle magnétique Sud,,,,n.m.,"Point de la surface terrestre où le champ magnétique est vertical, dans l'hémisphère austral.",,,,,,,,,,,,,,,,,,,,,,,
pôle Nord,,,,n.m.,"Point d'intersection de la ligne des pôles avec la surface terrestre ou le géoïde, dans l'hémisphère boréal.",,,,,,,,,,,,,,,,,,,,,,,
pôle Sud,,,,n.m.,"Point d'intersection de la ligne des pôles avec la surface terrestre ou le géoïde, dans l'hémisphère austral.",,,,,,,,,,,,,,,,,,,,,,,
police,,,,n.f.,"Ensemble de caractères homogènes constituant un alphabet complet (au minimum lettres majuscules et minuscules, chiffres, signes diacritiques et signes de ponctuation) existant normalement en plusieurs corps.",,Topographie,,,,,,,,,,,,,,,,,,,,,
polichinelle,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
polychromie ,,,,n.f.,Procédé de reproduction utilisant plusieurs couleurs.,,,,,,,,Document obtenu par ce procédé.,,,,,,,,,,,,,,,
polyligne,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
poncif,,,,n.m.,Structure constituée par la répétition régulière d'un symbole ou d'un ensemble de symboles sur une surface délimitée.,,,,,,,,,,,,,,,,,,,,,,,
portefeuille (de cartes marines),,,,n.m.,Collection de cartes marines constituant un ensemble complet relativement à un critère déterminé.,,Carte marine,collection,,,,,,,,,,,,,,,,,,,,
portulan ,O,,,n.m.,"Dans la langue ancienne, livre qui contient la description des ports de mer, de leurs fonds, de leurs marées, de la manière d'y entrer et d'en sortir.",,,,,,,,Carte marine des premiers navigateurs (13e -16e siècles) qui portent très souvent des Roses des vents,,,,,,,,Carte marine ancienne pouvant illustrer cette description.,,,,,,,
POS,,O,,n.m.,Plan d'occupation des sols (POS) : Carte thématique représentant zone par zone la vocation d'utilisation du sol et l'ensemble des contraintes administratives réglementant cette utilisation. ,,,PLU,,,,,,,,,,,,,,,,,,,,
positionnement automatique (des écritures),O,,,n.m.,"Positionnement des écritures réalisé à l'aide d'un système de cartographie automatique, le plus souvent en mode interactif. ",,,,,généralisation cartographique,,,,,,,,,,,,,,,,,,
positionnement des écritures,O,,,n.m.,"Mise en place des écritures effectuée en tenant compte des détails environnants, selon des règles pré-établies",,,,,généralisation cartographique,,,,,,,,,,,,,,,,,,
positionnement optique (des écritures),O,,,n.m.,Positionnement des écritures effectué en utilisant une projection de l'image de l'écriture sur la carte ou sa préparation. ,,,,,,,,,,,,,,,,,,,,,,,
positionnement par GPS,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
positionnement par satellite,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
poster,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
poster cartographique,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
pourcentage imprimant,,,,n.m.,Rapport de la surface des parties imprimantes à la surface totale d'une partie ou de l'ensemble d'une planche d'impression,,,,,,,,,,,,,,,,,,,,,,,
pouvoir de résolution géométrique,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
pouvoir de résolution radiométrique,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
pouvoir de résolution spectrale,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
pouvoir limite,,,,n.f.,,,,résolution,,,,,,,,,,,,,,,,,,,,
précision,,,,n.f.,Qualité d'une carte dont l'erreur cartographique est faible.,,Qualité,,,exactitude,,,,,,,,,,,,,,,,,,
précision de forme,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
précision des données,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
précision géométrique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
précision planimétrique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
précision sémantique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
préparateur,,,,n.m.,Cartographe chargé de la préparation d'un document cartographique.,,,,,,,,,,,,,,,,,,,,,,,
préparation (cartographique) ,,,,n.f.,Ensemble des opérations permettant d'établir et de rédiger les documents graphiques qui serviront de base à la rédaction définitive d'une carte.,,,,,,,,Document qui résulte de l'opération de préparation cartographique.,,,,,,,,,,,,,,,
primitive géométrique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
primitive topologique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
procédé CROMALIN,O,,,n.m.,"Procédé de reproduction exemplaire par exemplaire, où l'image est formée sur une couche adhésive dont le pouvoir adhésif est photosensible, et qui est colorée à l'aide d'un pigment en poudre après insolation. Nota : le procédé permet la reproduction en couleurs en utilisant plusieurs couches sensibles superposées colorées avec des pigments appropriés.",,Noms déposés,,,,,,,,,,,,,,,,,,,,,
procédé DOREL,O,,,n.m.,Procédé d'impression dans lequel le support imprimant est constitué par une couche de gélatine sur laquelle l'image est transférée par l'intermédiaire d'un papier héliographique spécial. ,,Noms déposés,,,,,,,,,,,,,,,,,,,,,
procédé MONTISCOLOR,O,,,n.m.,"Procédé de réalisation d'un estompage figuratif polychrome, à partir d'une feuille où le réseau des crêtes et des talwegs a été légèrement tracé en relief et creux et d'une projection à l'aérographe.",,Noms déposés,,,,,,,,,,,,,,,,,,,,,
profil du relief,,,,n.m.,Section de la surface du sol par un plan vertical.,,,,,,,,,,,,,,,,,,,,,,,
profil en long,,,,n.m.,"Section de la surface du sol par le cylindre que décrit une verticale se déplaçant le long d'une ligne caractéristique du terrain (crête ou talweg par exemple), après développement sur un plan.",,,,,,,,,,,,,,,,,,,,,,,
profil en travers,,,,n.m.,Section de la surface du sol par le plan que décrit une verticale se déplaçant perpendiculairement à une ligne caractéristique du terrain.,,,,,,,,,,,,,,,,,,,,,,,
projection (cartographique) ,N,,,n.f.,"Système de projection (correspondance mathématique continue, généralement biunivoque, entre les points d'un ellipsoïde de référence, ou d'une partie de cet ellipsoïde, et les points d'un plan, ou éventuellement d'une autre surface) utilisé pour la réalisation de cartes de la surface de la Terre ou d'un autre corps céleste, celle-ci étant supposée projetée sur un ellipsoïde de référence suivant les normales à ce dernier. ",,,représentation cartographique,,,,,"Représentation graphique globale ou partielle, en 2 ou 3 dimensions, de la configuration de la Terre, d'un autre corps céleste ou du ciel, et des phénomènes qui s'y rapportent. ",,,,,,,,,,,,,,,
projection (conforme) de Lambert,,,,n.f.,"Projection conforme dont un parallèle est ligne polaire. Nota : Cette définition entraîne que les images des parallèles sont des cercles concentriques le long desquels l'échelle est constante, celle des méridiens des droites concourantes à l'image du pôle. ",,Projection,,,,,,,,,,,,,,,,,,,,,
projection (cylindrique) équivalente de Lambert,,,,n.f.,"Projection équivalente dont l'équateur est ligne polaire et représenté par une droite, les images des méridiens étant des droites perpendiculaires à l'équateur.",,Projection,,,,,,,,,,,,,,,,,,,,,
projection (système de),,,,n.f.,"Correspondance mathématique continue, généralement biunivoque, entre les points d'un ellipsoïde de référence, ou d'une partie de cet ellipsoïde, et les points d'un plan, ou éventuellement d'une autre surface.",,Projection,,,,,,,,,,,,,,,,,,,,,
projection (système de) ,,,,n.f.,"Correspondance mathématique continue, généralement biunivoque, entre les points d'un ellipsoïde de référence, ou d'une partie de cet ellipsoïde, et les points d'un plan, ou éventuellement d'une autre surface.",,Projection,,,,,,,,,,,,,,,,,,,,,
projection aphylactique,,,,n.f.,"Projection qui n'est ni conforme, ni équivalente (qui ne conserve ni les angles, ni les surfaces)",,Projection,,,,,,,,,,,,,,,,,,,,,
projection conforme,,,,n.f.,Projection dans laquelle l'altération angulaire est nulle. ,,Projection,,,,,,,,,,,,,,,,,,,,,
projection d'altération minimale,,,,n.f.,Projection dont l'altération linéaire est suffisamment faible dans une région déterminée pour que l'on puisse la négliger dans un grand nombre d'utilisations pratiques.,,Projection,,,,,,,,,,,,,,,,,,,,,
projection de Mercator,,,,n.f.,"Projection conforme dont l'équateur est ligne polaire. Nota : Cette définition entraîne que l'image de l'équateur est une droite sur laquelle l'échelle est constante, celles des méridiens des droites perpendiculaires à l'image de l'équateur, celles des parallèles des droites parallèles à l'image de l'équateur, dont la distance à cette dernière est proportionnelle à la latitude croissante.",,Projection,,,,,,,,,,,,,,,,,,,,,
projection équivalente,,,,n.f.,Projection dans laquelle l'altération relative des surfaces est constante.,,Projection,,,,,,,,,,,,,,,,,,,,,
projection Mercator transverse,,,,n.f.,Projection conforme dont un méridien est ligne polaire.,,Projection,,,,,,,,,,,,,,,,,,,,,
projection MTU (Mercator transverse universelle),,,,n.f.,Système de projection conforme normalisé représentant la terre entre 72° Nord et 72° Sud au moyen de 60 projections Mercator transverses dont les méridiens centraux sont espacés de 6°.,,Projection,"MTU (projection Mercator transverse universelle), SPU (stéréographique polaire universelle) ",,,,,,,,,,,,,,,,,,,,
projection SPU (stéréographique polaire universelle),,,,n.f.,"Système de projection conforme normalisé présentant les calottes polaires jusqu'à la latitude 70° Nord et Sud, au moyen de deux projections stéréographiques polaires.",,Projection,,,,,,,,,,,,,,,,,,,,,
projection stéréographique polaire,,,,n.f.,"Projection conforme dont un pôle terrestre est pôle de la projection. Nota : Cette définition entraîne que les images des parallèles sont des cercles concentriques le long desquels l'échelle est constante, celles des méridiens des droites concourantes à l'image du pôle. ",,Projection,,,,,,,,,,,,,,,,,,,,,
pseudo-quadrillage,,,,n.m.,"Carroyage très peu différent d'un quadrillage, généralement imprimé en surcharge sur une carte afin de permettre les mesures de coordonnées dans un système de projection différent de celui de la carte.",,,,,,,,,,,,,,,,,,,,,,,
publication ,,,,n.f.,= édition cartographique (3 sens),,Carte marine,,,,,,"Première édition d'une carte, comprenant le premier tirage et des réimpressions éventuelles.",,Carte marine,,,,,,,,,,,,,
quadrichromie ,,,,n.f.,"Procédé de reproduction utilisant quatre couleurs, ou le plus souvent trois couleurs et du noir.",,,,,,,,Document obtenu par ce procédé,,,,,,,,,,,,,,,
quadrillage,N,,,n.m.,Carroyage constitué par deux familles de droites perpendiculaires délimitant des carrés.,,,,,,,,,,,,,,,,,,,,,,,
quadrillage de la projection,,,,n.m.,Quadrillage constitué par les axes de la projection correspondant à des valeurs rondes également espacées de l'abscisse et de l'ordonnée.,,,,,,,,,,,,,,,,,,,,,,,
quadrillé,O,,,n.m.,"Ensemble graphique de structure géométrique régulière, constitué de deux lignés perpendiculaires.",,,,,,,,,,,,,,,,,,,,,,,
qualité altimétrique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
qualité des données,,,,n.f.,,,,,,exactitude ; fiabilité ; …,,,,,,,,,,,,,,,,,,
qualité planimétrique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
qualité spécifique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
raccord ,,,,n.f.,"Concordance des éléments graphiques d'une coupure avec ceux d'une coupure adjacente, le long de la limite commune.",,,,,,,,"Concordance des images représentées par deux documents quelconques présentant une zone commune, le long d'une ligne de cette zone.",,,,,,,,,,,,,,,
rastérisation,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
recouvrement,,,,n.m.,"Zone commune à deux coupures contiguës d'un découpage, dans le cas où les champs ne sont pas jointifs.",,,,,,,,,,,,,,,,,,,,,,,
rédacteur,,,,n.m.,Dessinateur cartographe ou tout autre agent chargé de la rédaction d'un document cartographique.,,,dessinateur cartographe,,,,,,,,,,,,,,,,,,,,
rédaction cartographique,,,,n.f.,"Opération consistant à représenter graphiquement sous forme conventionnelle, en position précise, avec la qualité graphique du document édité, l'ensemble des informations constituant le contenu de la carte.",,,,,,,,,,,,,,,,,,,,,,,
réédition,,,,n.f.,Édition comportant des modifications partielles ou totales de certains éléments de la carte par rapport à l'édition précédente.,,,nouvelle édition,,,,,,,,,,,,,,,,,,,,
réfection,,,,n.f.,"Opération consistant à refaire systématiquement la rédaction d'une carte, en modifiant éventuellement les modes d'expression ou de représentation et qui s'accompagne généralement d'une révision cartographique. ",,,refonte,,,,,,,,,,,,,,,,,,,,
référence d'auteur(s),,,,n.f.,Indication de l'auteur ou des auteurs de la carte.,,Droit,mention d'auteur,,,,,,,,,,,,,,,,,,,,
référence de publication,N,,,n.f.,"Indication de la date de la première édition, sur les éditions ultérieures.",,Droit,,,,,,,,,,,,,,,,,,,,,
référence de tirage,,,,n.f.,Indication de la date et / ou du numéro d'ordre du tirage.,,Droit,,,,,,,,,,,,,,,,,,,,,
référence d'édition,,,,n.f.,"Indication du numéro de l'édition et, éventuellement, de sa date de parution.",,Droit,,,,,,,,,,,,,,,,,,,,,
référentiel,,,,n.m.,Système de coordonnées permettant de localiser tout point d'un espace donné.,,,,,,,,,,,,,,,,,,,,,,,
référentiel à grande échelle RGE,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
refonte,,,,n.f.,"Opération consistant à refaire systématiquement la rédaction d'une carte, en modifiant éventuellement les modes d'expression ou de représentation et qui s'accompagne généralement d'une révision cartographique. ",,,réfection,,,,,,,,,,,,,,,,,,,,
réimpression,,,,n.f.,Tirage effectué sans modification de la carte par rapport au tirage précédent,,Carte marine,,,,,,"Dans le cas d'une carte marine, tirage pouvant comporter des modifications de détail, non significatives relativement au thème de base du document, par rapport au tirage précédent",,Carte marine,,,,,,,,,,,,,
relation(s) topologique(s),,,,n.f.,,,,,,topologie,,,,,,,,,,,,,,,,,,
relief,N,,,n.m.,"Représentation topographique à trois dimensions, les échelles planimétrique et altimétrique pouvant être différentes.",,,"carte en relief, Plan-relief",,,,,,,,,,,,,,,,,,,,
relief en gradins,N,,,n.m.,Carte en relief établie par paliers horizontaux successifs sans abattage ni remplissage.,,,,,,,,,,,,,,,,,,,,,,,
relief habillé,N,,,n.m.,Carte en relief dont la surface porte des indications diverses et éventuellement des éléments figuratifs ou décoratifs rapportés.,,,,,,,,,,,,,,,,,,,,,,,
relief nu,N,,,n.m.,Carte en relief dont la surface est exempte de toute indication.,,,,,,,,,,,,,,,,,,,,,,,
remplissage,,,,n.m.,"Modelage inverse de l'abattage, consistant à combler l'espace existant entre les arêtes des gradins.",,,,,Carte en relief,,,,,,,,,,,,,,,,,,
repérage,,,,n.m.,"Mise en place relative correcte des images des différentes planches, au cours des opérations de rédaction, de reproduction ou d'impression.",,,,,,,,,,,,,,,,,,,,,,,
repère,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
répertoire de nivellement,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
représentation ,N,,,n.f.,"Représentation graphique globale ou partielle, en 2 ou 3 dimensions, de la configuration de la Terre, d'un autre corps céleste ou du ciel, et des phénomènes qui s'y rapportent. ",,,,,,,,,,,,,,,,,,,,,,,
représentation à l'effet,,,,n.f.,Figuration faisant ressortir les caractéristiques essentielles du relief sans prétendre à une représentation topographique fidèle.,,Projection,représentation plane,,,,,,,,,,,,,,,,,,,,
représentation du relief,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
représentation maillée,,,,n.f.,,,,,,mode maillé ; données maillées,,,,,,,,,,,,,,,,,,
représentation plane,,,,n.f.,,,,représentation à l'effet,,,,,,,,,,,,,,,,,,,,
représentation vectorielle,,,,n.f.,,,,,,mode vectoriel ; données vectorielles,,,,,,,,,,,,,,,,,,
reproduction ,N,,,n.f.,"Réalisation en un ou plusieurs exemplaires, par un procédé quelconque, d'une image semblable à un modèle.",,,,,,,,Résultat de l'opération précédente.,,,,,,,,,,,,,,,
requête,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
requête spatiale,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
réseau,,,,n.m.,Figure constituée par un ensemble de lignes ou de points sur une surface.,,,,,,,,,,,,,,,,,,,,,,,
réseau de nivellement,,,,n.m.,"Ensemble éventuellement hiérarchisé de points répartis dans la zone couverte par un système d'altitudes, repérés sur le terrain et dont les altitudes ont déterminées. ",,,,,,,,,,,,,,,,,,,,,,,
réseau géodésique,,,,n.m.,"Ensemble éventuellement hiérarchisé de points répartis dans la zone couverte par un système géodésique, repérés sur le terrain et dont les coordonnées géodésiques ont déterminées. ",,,,,,,,,,,,,,,,,,,,,,,
réseau géographique,,,,n.m.,Réseau constitué par les méridiens et les parallèles.,,,,,,,,,,,,,,,,,,,,,,,
réserve,,,,n.f.,"Partie d'une planche de rédaction ou d'impression où l'image est absente ou protégée, réalisée généralement à l'aide d'un masque.",,,,,,,,,,,,,,,,,,,,,,,
résolution ,N,,,n.f.,Quantité mesurant la plus petite variation de donnée qu'un instrument de mesure ou de reproduction est capable de prendre en compte.,,,pouvoir limite,,,,,,,,,,,,,,,,,,,,
résolution globale (imagerie),,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
restitution,,,,n.f.,,,,"lever photogrammétrique, restitution photogrammétrique, plotting, restitution 3d",,,,,,,,,,,,,,,,,,,,
révision,,,,n.f.,"Ensemble des opérations de lever et d'élaboration cartographique destinées à rectifier tout ou partie d'une carte, en tenant compte de toutes les modifications intervenues depuis la parution de la carte ou la révision précédente.",,,,,,,,,,,,,,,,,,,,,,,
romain,,,,n.m.,Caractère d'imprimerie droit.,,,,,,,,,,,,,,,,,,,,,,,
romanisation,,,,n.f.,Translittélation aboutissant à une représentation graphique utilisant l'alphabet latin.,,,,,,,,,,,,,,,,,,,,,,,
rose (de déclinaison),,,,n.f.,"Graphique de déclinaison, sur la plupart des cartes marines, constitué d'un cercle gradué en azimuts géographiques, éventuellement d'un second cercle concentrique gradué en azimuts magnétiques, et comportant l'indication de la déclinaison avec sa date et sa variation annuelle.",,,,,,,,,,,,,,,,,,,,,,,
routier,,,,n.m.,"Carte marine, d'échelle généralement inférieure à 1 / 4 000 000, destinée à la préparation des grandes traversées.",,Carte marine,carte (marine) routière,,,,,,,,,,,,,,,,,,,,
rhumb,O,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
RVB,,O,,n.m.,(Rouge Vert Bleu),,,,,,,,,,,,,,,,,,,,,,,
sadia,O,,O,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
saturation,,,,n.f.,Caractère d'une couleur traduisant la proximité des sensations produites par cette couleur et la couleur pure de même ton et de même luminosité.,,,pureté,,,,,,,,,,,,,,,,,,,,
saumon,,,,n.m.,Bloc de matériau dans lequel est taillé par fraisage le modèle original.,,,,,,,,,,,,,,,,,,,,,,,
scannage,,,,n.m.,Balayage par lignes parallèles.,,,,,numérisation,,,,,,,,,,,,,,,,,,
scène,,,,n.f.,"Unité de découpage normalisée de l'information fournie par un système imageur spatioporté, aux fins d'indentification, de traitement et de commercialisation.",,,,,,,,,,,,,,,,,,,,,,,
schéma ,N,,,n.m.,"Représentation sommaire, en position approximative, de la topographie ou de phénomènes géographiques.",,,croquis,,,,,,,,,,,,,,,,,,,,
schématisation cartographique,,,,n.f.,Représentation d'un phénomène ne figurant que ses caractères essentiels.,,,,,,,,,,,,,,,,,,,,,,,
segment,,,,n.m.,"Données enregistrées en séquence continue par un système imageur, fonctionnant suivant un mode déterminé, pendant un intervalle de temps déterminé.",,,,,,,,,,,,,,,,,,,,,,,
sélection - requête,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
sélection des couleurs,O,,,n.f.,"Procédé utilisé pour la reproduction d'un document polychrome, permettant de séparer par un filtrage approprié les radiations transmises par les principales plages du spectre visible et d'obtenir autant de clichés photographiques distincts.",,,,,,,,,,,,,,,,,,,,,,,
sélectivité,N,,,n.f.,Qualité d'une carte où les phénomènes sont judicieusement choisis et représentés.,,,,,,,,,,,,,,,,,,,,,,,
sémiologie graphique,,,,n.f.,,,,sémiotique graphique,,,,,,,,,,,,,,,,,,,,
sémiotique graphique,,,,n.f.,"Étude des signes graphiques, de leurs propriétés et de leurs rapports avec les éléments de l'information qu'ils expriment.",,,sémiologie graphique,,,,,,,,,,,,,,,,,,,,
semis (de points),,,,n.m.,Canevas constitué par un ensemble de points souvent en assez grand nombre et de disposition irrégulière. ,,,,,,,,Ensemble de points ou de grains disposés suivant une texture quelconque. ,,,,,,,,En cartographie automatique : ensemble de points répartis de façon irrégulière ou quelconque sur une zone géographique donnée.,,,,,,,
séparation des couleurs,,,,n.f.,"Procédé permettant d'obtenir, à partir dune planche de rédaction par couleurs combinées, une planche distincte pour chaque couleur d'impression.",,,,,,,,,,,,,,,,,,,,,,,
série de cartes,,,,n.f.,Suite ordonnée de cartes à différentes échelles d'un même sujet ou d'une même région. ,,,,,,,,En langage commercial : désignation d'une carte en plusieurs coupures.,,,,,,,,,,,,,,,
série de jeux de données,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
série internationale,,,,n.f.,Série de cartes représentant plusieurs pays et éventuellement l'ensemble de la Terre.,,,,,,,,,,,,,,,,,,,,,,,
série nationale,,,,n.f.,Série de cartes représentant un même pays.,,,,,,,,,,,,,,,,,,,,,,,
seuil de différenciation,,,,n.m.,"Écart minimal permettant d'apprécier à l'œil nu, dans des conditions normales d'observation, les différences de niveau d'un facteur sémiologique.",,,,,,,,,,,,,,,,,,,,,,,
seuil de perception,,,,n.m.,Dimension minimale d'un élément graphique permettant sa vision à l'œil nu dans des conditions normales d'observation.,,,,,,,,,,,,,,,,,,,,,,,
seuil de séparation,,,,n.m.,Distance minimale entre deux éléments graphiques permettant de les distinguer à l'œil nu dans des conditions normales d'observation.,,,,,,,,,,,,,,,,,,,,,,,
signature,,,,n.f.,"Lettre, chiffre ou signe, porté sur les différents cahiers d'un volume pour indiquer leur ordre d'assemblage.",,,,,,,,,,,,,,,,,,,,,,,
signe conventionnel,,,,n.m.,"Symbole graphique, évocateur ou non, en position réelle. ",,,,,rédaction cartographique,,,,,,,,,,,,,,,,,,
signe diacritique,,,,n.m.,"Symbole graphique complémentaire servant à modifier plus ou moins profondément la valeur d'un symbole principal, caractère ou lettre.",,,,,,,,,,,,,,,,,,,,,,,
signe symbolique,,,,n.m.,Symbole dont le seul aspect suffit à évoquer le phénomène représenté.,,,symbole évocateur,,,,,,,,,,,,,,,,,,,,
signographe,O,,,n.m.,"Support dans lequel sont découpés les contours d'une série de symboles, servant de guide pour leur tracé.",,,,,,,,,,,,,,,,,,,,,,,
simili,O,,,n.m.,Abréviation de similigravure. ,,,,,,,,Cliché tramé établi en vue d'une impression typographique. ,,,,,,,,Cliché tramé établi en vue d'une impression offset. ,,,,,,,
similigravure,O,,,n.f.,"Technique d'établissement d'un cliché tramé en relief destiné à l'impression typographique, obtenu par photographie d'un modèle de demi-teintes à travers une trame, copie sur métal et morsure à l'acide, ou par procédé d'attaque mécanique d'un bloc de résine. ",,,,,,,,,,,,,,,,,,,,,,,
sommet,,,,n.m.,,,Théorie des graphes,,,,,,,,,,,,,,,,,,,,,
sonde,,,,n.f.,"Altitude au-dessus ou au-dessous d'une surface de référence, d'un point de la surface terrestre constamment ou périodiquement immergé. ",,Carte marine,,,,,,"Nombre figurant sur la carte indiquant la valeur de la sonde, positive ou négative, d'un point ou d'une courbe de niveau. ",,Carte marine,chiffre de sonde,,,,,,,,,,,,
sortie graphique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
source,,,,n.f.,Ensemble des documents représentés sur la carte et éventuellement des autres informations portées sur elle.,,,,,,,,,,,,,,,,,,,,,,,
source de contrôle,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
source de saisie,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
spatiocarte,,,,n.f.,Carte sur fond d'image obtenue à partir de données d'un système imageur à capteur numérique.,,,,,,,,,,,,,,,,,,,,,,,
spatiotriangulation,N,,,n.f.,"Procédé de densification d'un canevas de points d'appui, utilisant un ensemble de segments d'imagerie spatiale.",,Stéréopréparation,,,,,,,,,,,,,,,,,,,,,
spécification de produit,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
spécifications cartographiques,N,,,n.f.,Conventions définissant les caractéristiques des divers éléments qui interviennent dans l'établissement ou la réalisation d'une carte.,,,,,,,,,,,,,,,,,,,,,,,
spécifications de base de données géographiques,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
SPU (stéréographique polaire universelle),N,O,,n.f.,Système de projection conforme normalisé représentant la terre entre 72° Nord et 72° Sud au moyen de 60 projections Mercator transverses dont les méridiens centraux sont espacés de 6°.,,Projection,"MTU (projection Mercator transverse universelle), projection MTU (Mercator transverse universelle)",,,,,,,,,,,,,,,,,,,,
squelettisation,N,,,n.f.,Filtrage numérique consistant à réduire à un ensemble de points et de lignes une image numérisée par balayage.,,,,,,,,,,,,,,,,,,,,,,,
stabilité chimique,,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
"stabilité des supports (papier, film)",,,,n.f.,,,,,,,,,,,,,,,,,,,,,,,,
stabilité dimensionnelle,,,,n.f.,"Résistance opposée par un support (de rédaction, de reproduction, ou d'impression) à l'action des variations hygrométriques de l'air, qui tend à en modifier les dimensions.",,,,,,,,,,,,,,,,,,,,,,,
stélogramme,,,,n.m.,"Diagramme représentant les valeurs d'un ou de plusieurs phénomènes, comparés ou combinés, par un ou plusieurs rectangles de base commune.",,,,,,,,,,,,,,,,,,,,,,,
stéréominute,,,,n.f.,Minute originale établie par stéréorestitution photogrammétrique.,,,"minute de restitution, levé photogrammétrique",,,,,,,,,,,,,,,,,,,,
stéréorestitution (photogrammétrique),,,,n.f.,technique photogrammétrique permettant de restituer le relief à partir des parallaxes qu'il introduit sur deux clichés pris de points de vue différents.,,,,,,,,,,,,,,,,,,,,,,,
structure géométrique,,,,n.f.,"Structure d'un ensemble graphique composé d'éléments graphiques identiques, simples ou complexes, régulièrement répétés.",,,,,texture,,,,,,,,,,,,,,,,,,
support,,,,n.m.,,,,,,,,,,,,,,,,,,,,,,,,
support de montage,O,,,n.m.,"Support translucide destiné au montage et comportant, dans ce but, un moyen de repérage.",,,,,,,,,,,,,,,,,,,,,,,
support de rédaction,O,,,n.m.,"feuille ou plaque constituée d'un ou plusieurs matériaux, destiné à la rédaction cartographique.",,,,,,,,,,,,,,,,,,,,,,,
support plastique,O,,,n.m.,"Support de rédaction en matière plastique, sous forme de feuille mince, opaque, translucide ou transparente.",,,,,,,,,,,,,,,,,,,,,,,
surcharge,,,,n.f.,"Complément d'information, correction ou mise en valeur d'éléments cartographiques, ajouté sur une carte.",,,,,,,,,,,,,,,,,,,,,,,
surface de référence,,,,n.f.,"Surface définie mathématiquement et / ou physiquement (sphère, ellipsoïde, géoïde, plan, ...) à laquelle sont rapportées les données géodésiques.",,,,,,,,,,,,,,,,,,,,,,,
surface élémentaire,,,,n.f.,Surface d'un élément graphique zonal de configuration régulière appartenant à un ensemble graphique homogène.,,,,,,,,,,,,,,,,,,,,,,,
surhaussement,,,,n.m.,Amplification des échelles altimétriques par rapport à l'échelle planimétrique.,,,exagération des hauteurs,,,,,,,,,,,,,,,,,,,,
surimpression ,,,,n.f.,Opération consistant à imprimer une surcharge sur un document imprimé préexistant.,,,,,,,,,,,,,,,,,,,,,,,
symbole,,,,n.m.,"Figuration graphique, colorée et/ou alphanumérique, affectée à un phénomène pour le représenter sur la carte.",,,,,pictogramme,,,,,,,,,,,,,,,,,,
symbole figuratif,,,,n.m.,Symbole évocateur constitué par un schéma très simplifié de l'objet représenté.,,,,,,,,,,,,,,,,,,,,,,,
symbole linéaire,,,,n.m.,Symbole destiné à représenter un phénomène localisé le long d'une ligne et à indiquer la position de cette ligne.,,,,,,,,,,,,,,,,,,,,,,,
